date,account,avg_response_sec,session_duration_min
2026-03-16_01:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_01:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:17,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:17,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:25,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:35,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:48,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:50,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:51,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_02:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:00,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:14,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:29,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:33,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_03:37,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:18,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:20,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:26,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:27,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:29,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:33,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:33,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:33,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:35,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:39,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:40,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:40,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:44,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:47,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:48,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:53,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:53,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:54,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_10:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:00,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:01,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:03,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:05,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:08,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:11,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:11,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:13,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:13,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:14,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:14,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:14,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:14,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:15,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:15,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:16,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:16,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:16,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:17,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:18,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:18,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:19,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:19,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:20,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:25,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:27,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:35,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:35,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:37,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:37,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:37,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:38,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:40,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:40,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:41,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:41,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:44,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:44,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:47,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:48,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:50,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:51,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:53,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:54,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:54,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:54,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:55,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:55,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:56,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_11:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:00,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:01,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:03,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:05,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:08,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:11,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:33,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:35,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:35,adw.artvision.pro@gmail.com,1,0
2026-03-16_12:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:20,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:38,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:41,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:44,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:44,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:51,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:53,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:55,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:56,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:56,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_13:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:11,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:38,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:44,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:47,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:47,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:48,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:48,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:56,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_14:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:01,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:01,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:03,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:05,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:16,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:16,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:19,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:21,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:26,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:26,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:38,adw.artvision.pro@gmail.com,1,0
2026-03-16_15:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:01,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:50,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:51,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:51,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:55,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:56,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:56,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:56,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_16:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:01,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:05,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:11,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:14,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:15,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:15,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:17,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:26,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:26,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:33,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:35,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:37,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:37,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:38,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:39,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:40,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:40,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:40,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:41,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:42,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:43,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:45,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:46,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:47,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:47,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:48,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:49,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:50,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:50,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:51,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:51,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:52,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:53,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:55,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:55,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:57,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:58,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_17:59,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:00,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:00,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:00,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:01,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:02,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:03,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:04,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:05,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:05,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:06,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:07,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:08,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:08,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:09,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:10,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:11,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:11,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:12,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:15,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:15,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:16,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:16,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:17,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:17,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:17,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:18,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:19,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:19,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:19,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:19,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:20,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:20,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:20,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:20,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:21,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:21,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:21,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:22,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:23,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:24,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:25,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:25,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:26,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:26,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:27,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:27,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:27,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:28,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:29,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:29,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:30,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:31,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:32,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:33,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:34,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:36,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:38,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:39,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:39,adw.artvision.pro@gmail.com,1,0
2026-03-16_18:40,adw.artvision.pro@gmail.com,1,0
